id,author,author_id,author_thumbnail,text,like_count,reply_count,date,is_favorited
UgwD0oNmWLEB6yoz1yp4AaABAg,@perfectplay-purple,UC9KTOSLoA_feGoMrLqp3tdQ,https://yt3.ggpht.com/03zKPxTRpFP4GdcJtpZdS2XT7k_918bNqwiu4Mdlm_uYPn8ru62r78DKISca546fWQLUI202=s88-c-k-c0x00ffffff-no-rj,재밌게 잘 봤습니다,1,0,2026-01-23 09:00:00,False
UgzcqpUqmewhdP2JZEx4AaABAg,@최고최고-l5h,UC7QwxyYLdzjD3T8096hVmSQ,https://yt3.ggpht.com/ytc/AIdro_ljJQTmhtXWlT1YxUA68ZZm1WSvGMb6Gil8LA-qfGE=s88-c-k-c0x00ffffff-no-rj,저그종족이다 저건,1,0,2025-12-23 09:00:00,False
Ugzo57pRvqYGGDcwf0R4AaABAg,@abyesscookie8841,UCNbQ2a2UIuXAVKrcedHxUgA,https://yt3.ggpht.com/ytc/AIdro_n6R4DNwJdQ_KoX6VPqyzVl4P-Qyyig8lf9xuQzppcNHP4=s88-c-k-c0x00ffffff-no-rj,"잘자다가 모기가 물어서
뭐여? 하고 깨어난 scp 2362..  ㅋㅋ",1,0,2025-12-23 09:00:00,False
UgwgsbVdgBSR3jQ0zOZ4AaABAg,@João_Neves-8.7,UCMWEQEZAByg7wNDhflklInQ,https://yt3.ggpht.com/kSlLDPFlwB-fdMJvEmPk5-Md7D_QOD57Y-BtWVKNDxYyc6PluiyH_5hKqKvQcAyDo4xk8kr9=s88-c-k-c0x00ffffff-no-rj,캬ㅑ,1,0,2025-11-23 09:00:00,False
Ugz18wMsYttTShGF6SJ4AaABAg,@gicsaw-cjsqor1,UCvpWnslwLWmDTI0bItFbpqg,https://yt3.ggpht.com/ytc/AIdro_lz6bcWUt8bJjegn59FPZ8AadyYbmmBw9SASHSItSoR8MM=s88-c-k-c0x00ffffff-no-rj,으 크툴루,1,0,2025-11-23 09:00:00,False
UgwnzkzReC4N2jPGY3x4AaABAg,@ISTP-ISTP,UClwsBkBjz34rlI4wP3BNTCw,https://yt3.ggpht.com/c73TclsKeApJBaDtIluGexRtCeJfz8LF9Rcs3uQ6NFjpzGz5_IKzsXnEdaxsQHAZ4AH7TXgwPg=s88-c-k-c0x00ffffff-no-rj,괜찮아 차르봄바 10개만 터트려도 다뒤짐,1,0,2025-11-23 09:00:00,False
UgzId-FquhXfrxbtSwx4AaABAg,@Joo-ry1gt,UCrY5EgyLpa6yFeGtGP76IaA,https://yt3.ggpht.com/ytc/AIdro_mZTaHB_dUrjdxVPzWHPSBBiQ8yLcuryhd4EkW86K1c1ICS_z_qpEkyUfbcf4p_XGWlCw=s88-c-k-c0x00ffffff-no-rj,무슨 AI를 쓰는거지?,1,0,2025-11-23 09:00:00,False
UgzPLAYHmx77EsZa8wN4AaABAg,@pianoJYS,UCuh5MTpTEQecuj4_HzC49kg,https://yt3.ggpht.com/ytc/AIdro_kgZWTeTgDG75y7ZdBQyB5LMzspYzrFRsZr_08JeZQmKQ=s88-c-k-c0x00ffffff-no-rj,건버스터 배경이야기인줄.,1,0,2025-11-23 09:00:00,False
Ugwu2JlpGfe6cc-Os_B4AaABAg,@화살표-x5p,UCi4mzr9o_D8LkUwX1V6QEdA,https://yt3.ggpht.com/bCVbVJFEFpovwIfrLF0-eQZ0tPCTkUJ3wynLBRN5AU7FUrl1aYcD2yzYuFr8gRScSoViyclZ=s88-c-k-c0x00ffffff-no-rj,행성(아님),1,0,2025-11-23 09:00:00,False
UgwywP8TuFKMya8JVsV4AaABAg,@yu790923,UChufrIDUm7ppBnejX01aRPQ,https://yt3.ggpht.com/ytc/AIdro_llzVgrHU4twsQ79tQfx-hlXDhrkmRoX8iT4VkGHQwb=s88-c-k-c0x00ffffff-no-rj,근데 목성자체가사라진것만해도 재앙아닌가.  목성이 끼치는중력으로 여러행성들궤도도 다틀어질수도?,0,0,2026-08-22 09:00:00,False
UgzCzeXFDCu7yzh8B254AaABAg,@보보-g9g,UCE18OW-dZG1xtScrFPv4ucQ,https://yt3.ggpht.com/ytc/AIdro_k-RYvEV2ahHnhV1hZTpmBX5YT6dFGcozC9F0fCGJm0xzeMsHSrcS3IhLqdO2WzKLif2Ia5DRi7=s88-c-k-c0x00ffffff-no-rj,명왕성 실제모습 뜬거 보고 다시 왓습니다..,0,0,2026-08-02 09:00:00,False
Ugyp3C03f8IDGUo4dW14AaABAg,@82년개띠-h5v,UCbbKhkjws8TqiTxrDNJXPdg,https://yt3.ggpht.com/ytc/AIdro_kLAR5qJgus986wbH2t2jW7TcqQVb1QlPYg0AY4hNKx24nX5Ac=s88-c-k-c0x00ffffff-no-rj,ㅅㅂ 이 세계는 한마 유지로 없냐? 있으면 오우거로 등록될텐데,0,0,2026-07-26 09:00:00,False
UgwYsgWNggAUW8AZ26h4AaABAg,@jdhdgeivbcmu,UCpIzViTOtkR7C1kfUuxTL1Q,https://yt3.ggpht.com/ytc/AIdro_klOicqhL8E-macvZV7Ufcimtw7Cb2M87as4M7-6H0=s88-c-k-c0x00ffffff-no-rj,이거 진짜에요?,0,0,2026-07-23 09:00:00,False
Ugzy9uS3zIL8vb88sNF4AaABAg,@angfeel407,UC-ZIo9VThuEIVm4fnOVtZvA,https://yt3.ggpht.com/ytc/AIdro_kbNFbQMxi_281utFNYHWQUDoPQOEvb-EMCBRmp7haPRyY=s88-c-k-c0x00ffffff-no-rj,알 낳은 행성에 탐사선 도착한거 알고 방향을 돌린건가?  ㅎㄷㄷ,0,0,2026-07-23 09:00:00,False
Ugx7oDJH-bUZyKxEw5R4AaABAg,@dts_2004,UCV4EAhTb0PubgO6VA0Fx6xw,https://yt3.ggpht.com/tuaqcDkH5GJqSteG7eWUFXfDtVX5gsJxWM3YzFGk8BrrS4SgI4K1y15KwsTCe41F-H_gPYRl=s88-c-k-c0x00ffffff-no-rj,지금보니까 마지막 장면 항로를 틀어서 지구 쪽으로 오려는 것 같네..ㄷㄷ,0,0,2026-07-23 09:00:00,False
UgxhA3-lQTX5UYZ-yJN4AaABAg,@정민김-v2n,UC2oCNqBLKU68nmQODKCH14Q,https://yt3.ggpht.com/ytc/AIdro_n3AexbIABbMKlogUR0dPQIElzbRy40MFOmAi6C0boN4j398k0=s88-c-k-c0x00ffffff-no-rj,세종대학교 우주먼지 교수님께서 한말씀 하셔야 되겠는데요,0,0,2026-07-23 09:00:00,False
UgzM-jXz1RfuQnUHp-x4AaABAg,@shinselang,UCp2lqra52CBkw_qF6oow2qg,https://yt3.ggpht.com/ytc/AIdro_l-zEShw4qEobdb5HKdSpuoyzN-t6Q0sVjLFwnPKTI=s88-c-k-c0x00ffffff-no-rj,2362와 2317아 붙으면 누가 이길까요???,0,0,2026-07-23 09:00:00,False
Ugzp29HCTN-jZtGqT2x4AaABAg,@jun-b8o2o,UCu5-2pqSkV7CC9VnZuDFuWQ,https://yt3.ggpht.com/JMHBJRjFNki_65OP0K9oIUuQ-EShvxiCUTPtFKyYBSe5QYC35jPCjUpL-zW-rQS4XwuN2Ma25Gc=s88-c-k-c0x00ffffff-no-rj,데드스페이스 느낌,0,0,2026-07-23 09:00:00,False
UgwntkA3X6j2nYu77QV4AaABAg,@mint4709,UC7xY2pCa9sKRAmzYe1ivq_g,https://yt3.ggpht.com/BkAD9qNQsgtJyluHgTfKI28hBuaqyYW_R43xKELzmAbrHZKeOjN7O9wUVEhqr7l12fwQeOWLZQ=s88-c-k-c0x00ffffff-no-rj,"영상으로만 보면 촉수 하나에 서울시 만한거 같은데...
직경 수백미터가 아니라 5~10km는 될듯",0,0,2026-07-23 09:00:00,False
UgztlB5yGCn8PwKZtax4AaABAg,@무순123,UCjXQTvgfhNHNbTkyMp6x0uw,https://yt3.ggpht.com/x39Fa32AIU3iBIlBGDPRWzP5O25a-zx5Hu3UQ9XMcCpohLM5jNaEa583bNLXmaQIjopY6OjPPg=s88-c-k-c0x00ffffff-no-rj,도리마묵!,0,0,2026-06-23 09:00:00,False
UgznRFfKKc_Dsf0kfKZ4AaABAg,@신은,UCg0Y6Jixe_B7WE3AksNa6sQ,https://yt3.ggpht.com/ytc/AIdro_m18_OrhRNm8w21sEEKKOvr4xmFA7TIAVd6kNb9M2LtnXT-FQc=s88-c-k-c0x00ffffff-no-rj,우주문어 행성문어,0,0,2026-06-23 09:00:00,False
UgxOL1x0tcZzeendVJx4AaABAg,@반전-e6j,UCNCBdHstYATNgaIYUDdDg8Q,https://yt3.ggpht.com/ytc/AIdro_l97mN4hX0X7d8w2SCazDLzbIklozd-Agl7-dhn7rF7bYQ=s88-c-k-c0x00ffffff-no-rj,우주문어가 더위좀 식히려왔는대 인간이 건드렸구나,0,0,2026-06-23 09:00:00,False
UgzGdiIWPMsQ6PryhK54AaABAg,@이건개발-p8n,UCjwZaZuMx3LZ7y7h9qmitDw,https://yt3.ggpht.com/I03NqLcYkRqRyESFU2T7ZvJKxOAO7FfXVbBVQLwNGzlowNgplip1gzMfEZD0HjY1CPnwZisAUA=s88-c-k-c0x00ffffff-no-rj,이거유명하지,0,0,2026-06-23 09:00:00,False
UgxBhoBm7BllZZo2S-t4AaABAg,@나는레몬이야,UCYirJHgZqMjIbi48gFwoh-g,https://yt3.ggpht.com/ytc/AIdro_nJcEDcr38Q0KjSJL5pfRfVjF7ZgvVghIfq2LfLG8ZgL_PJsmY=s88-c-k-c0x00ffffff-no-rj,일리가있다,0,0,2026-06-23 09:00:00,False
UgxOEVsY7Tm84U-D1ih4AaABAg,@user-y3s,UCaPgt91O3TLjvyCHVFYIk2g,https://yt3.ggpht.com/ytc/AIdro_lqZZRWVeH6XqGcG2ZzeqBwu4JEmbDI7YNnRMhtqBHk1FvxA0I=s88-c-k-c0x00ffffff-no-rj,아이작 클라크를 모셔오라!,0,0,2026-06-23 09:00:00,False
Ugx3xD0QsDNU7HztAz94AaABAg,@interesting7520,UC_PdiRLR-GKaqCPKS1e7seQ,https://yt3.ggpht.com/ynuov64QdxCayIJLJxr5IP_5xsFoYFNpw2LyOWGcUPct27W0PnnAWL3a0P9vp_dIpH1znjd-FQ=s88-c-k-c0x00ffffff-no-rj,2026 6월13일 토 오수 7시54분 18:00,0,0,2026-06-23 09:00:00,False
UgyEdMUh0sO-gkTsDwh4AaABAg,@김섭풍,UChrHWpFH-4LRkqYcAUBxfSw,https://yt3.ggpht.com/ytc/AIdro_nqRtjXrGs91v_NyyI682DgdQKeClF_G_mz7-yNfQB76wY=s88-c-k-c0x00ffffff-no-rj,거대하고 촉수를 가진 우주 괴수... 크툴루 신화 모티브 인가봐요,0,0,2026-06-23 09:00:00,False
Ugx3k1A-D4UmFqJJ93x4AaABAg,@Totototo-p9g9l,UCc0ZFhEF_s19IyyI01WFWfg,https://yt3.ggpht.com/xZFy-rZYQLoOT95U1n5IYntqpQVSQDRO64n3NDyVH2iXK7ASltzvs8OOc9xLeQFoTEwOjWvokc0=s88-c-k-c0x00ffffff-no-rj,머스크형 진실을 파해칠수 있는건 형밖에 없어 화성 말고 명왕성 가자,0,0,2026-06-23 09:00:00,False
UgwMq8lvK6z9UiwLrjJ4AaABAg,@특전사방개,UCDQgbTuc1SILD72aUi7CaxQ,https://yt3.ggpht.com/ytc/AIdro_m5wG16qmLG_m4pUrlkGMiTYGFPvrMY_YIo6tCzKD_WMcM=s88-c-k-c0x00ffffff-no-rj,오버로드 아잉교,0,0,2026-06-23 09:00:00,False
UgxHZGuzrqwU_VcSK7l4AaABAg,@은백설화,UCoHCB2biISV9nuLnCZ70VxQ,https://yt3.ggpht.com/ytc/AIdro_nikaaS5Q6e843v86puxCKNgt2NIn2jkWzPuUGZOjGihA=s88-c-k-c0x00ffffff-no-rj,"우리는 배고프다

-오버로드 부활 -",0,0,2026-06-23 09:00:00,False
UgzFfCAt8dnASYBEMAx4AaABAg,@k._.kyeol..instargram,UCWNeLBHZGlsGRIOCh4bACZA,https://yt3.ggpht.com/2F2R5a1DFzqXIUYVinzGH3ViuL--SMT2UBTV2H6jmKyejUTwbnLxsP1QI7nmOqfczkQ2H_Dwbw=s88-c-k-c0x00ffffff-no-rj,어쩌면 저게 생명 바이러스를 퍼트리는 신일지도..,0,0,2026-06-23 09:00:00,False
Ugzt5ZBhJ6aQZiEjl4F4AaABAg,@MEOOOF,UCuEh5ILKLACUr9jVeNMg-dA,https://yt3.ggpht.com/7QG_Omg9m_diBztgLgvKJhvQQHeRq0ZnWXp7ILZvxIw1B2g5zXMBHEdBGaKombAtIbb3Ya6ptw=s88-c-k-c0x00ffffff-no-rj,와 실제 이슈랑 엮어서 개잘만들었네 몰입감 지린다,0,0,2026-05-23 09:00:00,False
UgzQNaNjam8RU-v6qmZ4AaABAg,@yongs_6096,UCK8RI8Fj0NEK3NpeZTiWy-Q,https://yt3.ggpht.com/5RDdm83wXeL7nXy8siNNIK81swPU6U_cwOR3506uFKAG6vet9_2NuNg0FWBUpkx7wLjP-qLFAg=s88-c-k-c0x00ffffff-no-rj,다시 돌아올 수도 있다는 뉴스를..,0,0,2026-05-23 09:00:00,False
Ugx1xzaOWlacatoHXaR4AaABAg,@nosferatuakad6660,UCoewxZh4x4Sj22vmrkz8utw,https://yt3.ggpht.com/ytc/AIdro_nUUibIKob4WAQpfMEFsXaUAQWL3B5_-fzPMr_VpBY=s88-c-k-c0x00ffffff-no-rj,영화네ㅇ,0,0,2026-05-23 09:00:00,False
UgwPdxSjnYM9ZssGeJt4AaABAg,@앵그리마린-u3m,UCgrdSqbGPF_4FJsaWbSuGQA,https://yt3.ggpht.com/Qcvsx4a5qdtl_mXkQLipYAOy70l658ERmjUHgwB0YeYeLyqjRm09D7z1rQEgoRSXHTTbEmEt=s88-c-k-c0x00ffffff-no-rj,브레드렌 문?,0,0,2026-05-23 09:00:00,False
Ugxr8wZds2iXsDzuXS94AaABAg,@RoderiksHong,UC4vN7clYGm7LJRuZe0QdxlA,https://yt3.ggpht.com/hPbrqn4N0wayjYUOv-cZBkJb0NXJAJ3YtEZ-aPASrvaGC0Gq3Lulav2nX9zIy4eOe7LVzfwD1aw=s88-c-k-c0x00ffffff-no-rj,뉴 호라이즌스 탐사선 팀도 scp 산하겟네,0,0,2026-04-23 09:00:00,False
Ugwh6g3dJabQfP-dKE54AaABAg,@FCSEOULCSK,UCHK59Khq9tNNHnTNKHkFzWw,https://yt3.ggpht.com/pKRz3ImBhoUXfdR0CAh8ig45SD4KXSYnr0oX_LmAIj7BdncjsphzxKS2AiZpTc2PvYJhB73ORA=s88-c-k-c0x00ffffff-no-rj,무서웡~,0,0,2026-04-23 09:00:00,False
UgwHfLt0ca_NrEKB4qZ4AaABAg,@브롤스타즈를좋아하는,UChKbRFM6hSbmX7GXuMw2l4Q,https://yt3.ggpht.com/s6oY1DCOiGLmPy6tFM8bsUOFC9sIkcHWIgjmkCeoYnTMgFKan4Qz5984JOymcwco3KXXxQ_a=s88-c-k-c0x00ffffff-no-rj,682 저기로 보내면 ㄱ재밌겠다 ㅋㅋ,0,0,2026-03-23 09:00:00,False
UgyinQEqmOKPGPq_NwB4AaABAg,@송춘규-f9j,UCozKRfse_hd-vcfEy0zwB5Q,https://yt3.ggpht.com/ytc/AIdro_nX4HfiXY6W7mAzsZPP4xrRi4LVwy3DxJ8n5bP9lQBRqqbrj1s=s88-c-k-c0x00ffffff-no-rj,SCP인데,0,0,2026-03-23 09:00:00,False
UgxYIqz2CTSagmTVsl14AaABAg,@quaternaries9055,UCXf7VMvAyfSktsJqt334EjQ,https://yt3.ggpht.com/ytc/AIdro_nWRISLffOkYqjnt3tHsY4Mr31nWLAC-eWIdkjq5RzDwGk=s88-c-k-c0x00ffffff-no-rj,어쩌니저쩌니해도 저 감시관리자직업 종사자는 속으론 개임빙개꿀띠하며 고급승용차 타며 열띠미 모니터링하는척 개오지게하며 영면하던지 딴데로가던지 와도 다같이안억울하게다죽던지 핵으로 폭파시키던지 요딴 생각하며 매일매일 개꿀 빨아먹고있지않을까;;;ㄷㄷㄷ,0,0,2026-03-23 09:00:00,False
UgzULIzpUiif-l8c3m94AaABAg,@너부리-l7l,UCu-EHdyPPwy2csBpPjl5oFg,https://yt3.ggpht.com/ytc/AIdro_mn1fthRl6QrA2YFVhVgVUqCn55iGkPGNBM99yEQ0o=s88-c-k-c0x00ffffff-no-rj,오징어 그워먹어야지,0,0,2026-03-23 09:00:00,False
Ugxhokw3NG-KaeBHIut4AaABAg,@마술피리-b2p,UC3wTshzfu8_EIb6DLYJMZ2w,https://yt3.ggpht.com/ytc/AIdro_laqiF3SQcXPDRCSmFXbxL6AE_a_h7bPqe2eyhhhFoLEg=s88-c-k-c0x00ffffff-no-rj,우주 해파리구만 걸신아귀랑 붙으면?,0,0,2026-03-23 09:00:00,False
UgxVl0IsjvratXki-Ex4AaABAg,@Rnge_oh,UC3bDIFV0AFPMoh98gMip7iw,https://yt3.ggpht.com/Zix3pMxjNcWVzEh381mpBu0qgc5yrGdxKib3HYVkL6023UIk8xkXkvXmGkKCvd7tSVNTJ3AGDg=s88-c-k-c0x00ffffff-no-rj,‘134340’,0,0,2026-03-23 09:00:00,False
Ugyf_X8e50FAhQ4qO6t4AaABAg,@류베루i,UCuOAlPktxioMF0pL37ocOgg,https://yt3.ggpht.com/3C4xTw0ljMQx7PNqXPQUeMl2nPd-iiO5I54_7JKw9EHK3A5NTU9TyLbTGqlRuNkYT16lyuqPVw=s88-c-k-c0x00ffffff-no-rj,저 크기 유기체면 움직이는데 에너지가 천문학적 힘이 필요함,0,0,2026-03-23 09:00:00,False
UgwFA7fotYCAUHrSh5F4AaABAg,@류베루i,UCuOAlPktxioMF0pL37ocOgg,https://yt3.ggpht.com/3C4xTw0ljMQx7PNqXPQUeMl2nPd-iiO5I54_7JKw9EHK3A5NTU9TyLbTGqlRuNkYT16lyuqPVw=s88-c-k-c0x00ffffff-no-rj,지 나이들어 디져도 못오는 거린데 왜 불안해,0,0,2026-03-23 09:00:00,False
UgzNLy-egtWubM9BGRZ4AaABAg,@라이언하트-p5v,UCCXI4ldHbzg0D0Lysvn2q4w,https://yt3.ggpht.com/oqK0lMhcPyfIYkn3CrpBm6lOyDZpbI587dh0oEt6kvzkkt5MIVHZJoBy-sRNAdBoxdIlxJU3zw=s88-c-k-c0x00ffffff-no-rj,구해줘 문의 수호자~,0,0,2026-03-23 09:00:00,False
UgzyOtIU-nCBntN2QcV4AaABAg,@천련협객,UC1TH0UE2RfUHKz61nd_IJ4w,https://yt3.ggpht.com/ytc/AIdro_kU818-tUOXsSaaDxA9u0JVBDnvjiUgV5XH1zdDxho=s88-c-k-c0x00ffffff-no-rj,아니 말만하고 보고는 안함???? 더 빨리 보고 했으면 핵을쏘던 뭘 하던 할꺼 같은데........,0,0,2026-03-23 09:00:00,False
Ugw_sTP4UprTA1jcFut4AaABAg,@미타카아사는내엄마다,UCPfiVCUjxtotVcC4qrsJDjw,https://yt3.ggpht.com/90r6kSkwSCvCKhA5Pxm5y9kluyrsQ89edyDvfwbFt4ZJqlViCH6rgEAY-O0uH6AV4qDUamfQ=s88-c-k-c0x00ffffff-no-rj,명왕성 갈끄니까!!,0,0,2026-03-23 09:00:00,False
Ugy08LKJPSkq-n1JUsJ4AaABAg,@crong8251,UCnPV4ndXox96-x7N4GyCh7g,https://yt3.ggpht.com/FFeoHi28plLXQA56fu-Tz1ThJEi3mZ97KvNDkjfDi8rSR-gICamrfUjuvNB3_xz7MXDrnxgFWw=s88-c-k-c0x00ffffff-no-rj,은평구코괴물ㅋㅋㅋㅋㅋ,0,0,2026-02-23 09:00:00,False
UgzcW-1pLXNlEqdjaz94AaABAg,@나쁜남자에렌예거1846,UC9agwQA2skCjnCtn9eqp-ZQ,https://yt3.ggpht.com/8VudxUjIfqv3Vzn6Oo4DAr1xTOGt8tg8M0-qN38SSs4u3IzBXm8r6hx1LHYpY169UnVfVP18=s88-c-k-c0x00ffffff-no-rj,데드 스페이스에 나오는 브레드런 문 같네요,0,0,2026-02-23 09:00:00,False
UgwDatxVUhNNaBDcFZd4AaABAg,@피파최승1028,UC-Uxz-XHf-5eAunInxXzStA,https://yt3.ggpht.com/l2D90Qjwx4XMO_TtWm3Kpsq_XeyEMRCuVq9cPhIkl02FYIcrUI3Oa-A5vJDMuq06xwYNyf53Tw=s88-c-k-c0x00ffffff-no-rj,보이저 2호가 해왕성까지만 관측하고 성간 공간으로 간 이유,0,0,2026-02-23 09:00:00,False
UgxvvIJEZpJIW7J_sBp4AaABAg,@숲동구나무,UC8njeuOkENCJ5WWRGxcJyow,https://yt3.ggpht.com/ytc/AIdro_nt5NYxGGuOoyjiAu8k82JsvNE9gtdWfwjCvoVwwzU=s88-c-k-c0x00ffffff-no-rj,ㅏ아아아ㅣㅣ이애이이이ㅣ이엥,0,0,2026-02-23 09:00:00,False
UgyWonuj6-yiYgcHbuR4AaABAg,@kkruger160,UCKWn_8k1y2BVjbk0V3IdwSg,https://yt3.ggpht.com/ytc/AIdro_lvaCDv84lgmoRVrEwBsppNpMiyWrYrY6KdPicjumA=s88-c-k-c0x00ffffff-no-rj,"ㅋㅋㅋscp가 존재하는게 아니라 
지들이 잘모르는건 걍 scp로 부르기로한거잖아ㅋㅋ",0,0,2026-02-23 09:00:00,False
UgyAL1vM9kf5n51L73h4AaABAg,@LeeDongHuny,UCcXZjMorG_4P2FLZAtCQFIA,https://yt3.ggpht.com/ytc/AIdro_ltJXmjnwSi2jSU4n_wf3wbSfYbNJHxOTuv6nRg3C0rAvg=s88-c-k-c0x00ffffff-no-rj,A.W.A.K.E.N.E.D,0,0,2026-02-23 09:00:00,False
Ugw7D0W2YM5ucWLVbT14AaABAg,@raintree1000,UCcaYMtEhy8HlOW6A_snK6BA,https://yt3.ggpht.com/ytc/AIdro_l6pIFwixg8fyLjk0aCElKWTLgui167w22FrhVuOgpSQA=s88-c-k-c0x00ffffff-no-rj,마지막 제기랄은 바로 다음장면이 해파리가 유턴하는걸 봐선 들켰다 이런 느낌인가,0,0,2026-02-23 09:00:00,False
